CustomerID,Recency,Monetary,Cluster
C4014261,51,115.0,0
C2118275,51,47.0,0
C5124334,46,20.0,0
C5735170,46,25.0,0
C2674437,51,25.0,0
C6425923,51,100.0,0
C7327060,46,129.0,0
C2997611,46,100.0,0
C4027064,46,50.0,0
C7138381,46,35.02,0
C2114541,46,100.0,0
C5535783,46,70.0,0
C2442526,46,30.0,0
C2434083,46,148.0,0
C5930619,46,125.0,0
C4260162,46,100.0,0
C4529158,46,60.0,0
C2722778,46,60.0,0
C5435368,47,100.0,0
C6038765,47,5.45,0
C2125612,46,50.0,0
C4538579,47,74.0,0
C8992037,47,150.0,0
C7923455,47,16.0,0
C5019361,47,100.0,0
C3035845,47,10.0,0
C2774229,47,32.0,0
C8164847,47,100.0,0
C7725450,47,100.0,0
C2610582,47,11.0,0
C3542822,48,50.0,0
C3141456,48,100.0,0
C5613983,47,69.88,0
C3222174,47,167.0,0
C2421817,48,107.0,0
C2815577,48,100.0,0
C7913444,48,50.0,0
C2332842,48,24.0,0
C8629846,48,93.0,0
C4458016,48,135.0,0
C2010418,48,115.0,0
C1420760,48,96.0,0
C2821485,48,135.0,0
C8426470,43,54.0,0
C7159551,53,44.0,0
C8135081,53,55.0,0
C3835257,53,29.0,0
C8522818,53,100.0,0
C1422137,53,70.0,0
C3920040,53,37.0,0
C1812757,53,100.0,0
C3711931,53,59.95,0
C4211246,53,100.0,0
C5523865,49,150.0,0
C3540111,49,100.0,0
C3018951,49,5.0,0
C8967381,49,148.0,0
C4135055,49,100.0,0
C7566177,49,120.0,0
C2720638,49,120.0,0
C7241359,50,30.0,0
C6629776,50,4.91,0
C6927560,50,143.0,0
C6525183,50,86.0,0
C6610012,50,50.0,0
C5734149,50,100.0,0
C9074988,50,50.0,0
C1622561,50,88.0,0
C7959922,50,71.0,0
C6119812,51,16.0,0
C8582327,51,100.0,0
C6129544,51,157.02,0
C3022421,50,25.0,0
C6710048,51,183.0,0
C5679692,51,55.0,0
C8036113,51,25.0,0
C4519757,51,30.0,0
C1625746,51,50.0,0
C2033348,51,1.0,0
C7622952,51,100.0,0
C2234715,51,161.73,0
C4718373,51,100.0,0
C4712790,46,50.0,0
C8730773,51,30.0,0
C7836213,46,147.0,0
C2233647,46,20.0,0
C6337457,46,50.0,0
C2510633,46,133.0,0
C1627975,46,40.0,0
C8229084,46,100.0,0
C7914842,46,167.0,0
C5042424,46,99.0,0
C6040244,46,110.0,0
C3123049,46,121.0,0
C7931428,46,120.0,0
C5924626,46,61.0,0
C5221168,47,98.0,0
C5835387,47,100.0,0
C2130552,47,30.0,0
C9092881,47,100.0,0
C1652622,47,120.0,0
C7921147,47,144.94,0
C1119858,47,30.0,0
C2269488,47,90.0,0
C8141465,47,100.0,0
C8035116,47,60.55,0
C8127538,47,155.45,0
C6220390,48,50.0,0
C6920177,48,10.0,0
C8023728,47,170.0,0
C2328389,47,160.0,0
C4816323,48,1.0,0
C1310479,47,160.0,0
C5427779,48,172.9,0
C2216350,48,50.0,0
C1069144,48,145.0,0
C7323238,48,100.0,0
C6583563,48,19.57,0
C8415834,48,10.0,0
C3689168,48,117.0,0
C1717273,48,96.0,0
C7722972,48,128.0,0
C8925920,48,26.0,0
C2537077,48,22.0,0
C2829158,48,100.0,0
C6833914,48,30.0,0
C6422165,43,13.43,0
C2721282,48,46.0,0
C6323269,48,101.0,0
C2739419,53,150.0,0
C5242241,53,25.4,0
C1235079,53,30.0,0
C2232268,52,20.0,0
C1227215,52,17.0,0
C1328348,49,100.0,0
C8326892,49,121.0,0
C1171625,49,37.0,0
C2713059,49,26.0,0
C3081644,49,59.0,0
C3527467,49,123.0,0
C2525280,49,110.0,0
C8030665,50,78.56,0
C7136027,49,1.0,0
C4235716,50,60.0,0
C4952166,50,32.0,0
C4437940,50,47.0,0
C5617290,50,150.0,0
C2023023,50,96.0,0
C8432062,50,179.0,0
C9011219,50,31.0,0
C8940861,50,50.0,0
C6537033,50,25.0,0
C8720577,50,50.0,0
C8588126,50,150.0,0
C6928780,51,84.0,0
C5620127,50,50.0,0
C6928073,51,10.0,0
C3465325,51,174.0,0
C2331247,51,60.0,0
C5575829,51,151.0,0
C4538083,51,50.0,0
C8542321,51,136.0,0
C6813143,51,91.0,0
C3598833,51,135.0,0
C7832471,51,150.0,0
C6036362,46,80.0,0
C2613167,51,106.0,0
C8039137,46,30.0,0
C6829040,46,42.0,0
C5424819,46,175.6,0
C4619032,46,63.0,0
C6326826,46,100.0,0
C5299185,46,6.0,0
C1420713,46,37.0,0
C6927567,46,32.0,0
C1921321,46,150.0,0
C1733668,46,28.0,0
C5391062,46,80.0,0
C5875352,46,150.0,0
C7023365,46,100.0,0
C3223079,46,112.18,0
C3538757,46,25.0,0
C1030047,47,1.0,0
C7617743,47,60.0,0
C3622316,47,30.0,0
C1433211,47,50.0,0
C8419446,47,136.0,0
C4210974,47,110.0,0
C3548026,47,50.0,0
C2748544,47,100.0,0
C5429918,47,125.0,0
C6140511,47,20.0,0
C1438389,47,150.0,0
C1640116,47,63.0,0
C7049635,47,145.0,0
C5671832,47,27.0,0
C5221237,47,140.0,0
C2598912,47,50.0,0
C4910484,47,60.0,0
C2239360,48,45.0,0
C6727328,48,10.0,0
C7046135,48,30.0,0
C4425647,48,65.0,0
C6483984,48,129.0,0
C4035992,47,22.0,0
C8855936,48,10.0,0
C1950036,47,110.0,0
C6232833,48,147.0,0
C6335126,48,20.0,0
C7171889,48,66.0,0
C5140189,47,29.0,0
C4618744,48,67.0,0
C5257117,48,30.0,0
C3637474,48,2.0,0
C1734253,48,100.0,0
C5920441,48,20.0,0
C2128333,48,129.04,0
C6837037,48,50.0,0
C4622920,48,37.0,0
C1430686,52,48.0,0
C2383392,53,150.0,0
C2711448,53,150.0,0
C4514578,53,164.0,0
C5934738,53,100.0,0
C3037353,53,2.0,0
C4529820,53,20.0,0
C1934858,53,100.0,0
C8526067,53,27.0,0
C4145714,49,138.0,0
C7211768,49,180.0,0
C1241027,49,147.0,0
C8742185,49,20.0,0
C5139871,49,27.0,0
C9029849,49,50.0,0
C2540087,49,140.0,0
C4436144,49,122.0,0
C1914118,49,100.0,0
C4631767,49,29.0,0
C6738866,49,70.0,0
C1449741,49,110.0,0
C5710512,50,100.0,0
C1110215,50,120.03,0
C6534824,49,25.6,0
C5542746,50,160.0,0
C3122776,50,100.0,0
C2731348,50,131.04,0
C5435113,50,20.0,0
C1420931,50,10.28,0
C1531011,50,50.0,0
C2313356,50,50.0,0
C2934486,50,158.26,0
C2199269,49,147.0,0
C5812888,49,66.27,0
C3086413,50,100.0,0
C4910821,50,50.0,0
C5227157,51,95.0,0
C7512221,51,30.0,0
C1327284,50,110.0,0
C8025562,51,60.0,0
C6135731,51,174.33,0
C1719845,51,50.0,0
C6211072,51,27.0,0
C2934290,51,125.0,0
C2026226,51,100.0,0
C7092521,51,126.0,0
C2829066,51,99.66,0
C8747523,51,50.0,0
C5023072,51,180.0,0
C5052974,51,50.0,0
C6847781,51,64.0,0
C4694428,46,75.64,0
C4227586,46,50.0,0
C6031021,46,165.0,0
C4017138,46,49.0,0
C8813420,46,100.0,0
C8431324,46,100.0,0
C5240131,46,1.0,0
C8687228,46,50.0,0
C4114126,46,98.0,0
C2442549,46,50.0,0
C8575931,46,70.0,0
C2340919,46,10.0,0
C2190066,46,97.0,0
C4040329,46,77.0,0
C2211453,46,10.0,0
C6412237,47,50.0,0
C5121627,47,100.0,0
C8432413,47,10.0,0
C8016654,46,100.0,0
C1211445,47,150.0,0
C4149013,47,140.0,0
C2220069,47,50.0,0
C4215186,47,44.0,0
C3189178,47,100.0,0
C2128356,47,110.0,0
C1027169,47,110.0,0
C7524592,47,32.13,0
C2240756,47,130.0,0
C8019256,47,130.0,0
C1023277,47,100.0,0
C6685138,47,53.0,0
C5034843,47,156.02,0
C9010119,48,100.0,0
C3819985,48,20.0,0
C3918929,47,60.0,0
C3320282,48,107.25,0
C5739285,48,140.0,0
C6634448,48,146.0,0
C3821329,48,128.0,0
C5924489,48,1.0,0
C4242148,52,100.0,0
C6034113,53,100.0,0
C6940152,53,50.0,0
C8915960,53,111.0,0
C8191713,53,110.0,0
C4262664,53,100.0,0
C2736250,52,99.0,0
C8310853,49,100.0,0
C8647727,49,43.0,0
C2713140,49,50.0,0
C7628487,49,18.0,0
C4141584,49,36.0,0
C1080462,49,60.0,0
C2813185,49,170.0,0
C3915673,49,100.0,0
C8579759,49,1.0,0
C4736112,49,153.0,0
C7341966,50,100.0,0
C7980437,49,129.0,0
C5127071,50,100.0,0
C8439957,50,64.19,0
C2679551,50,100.0,0
C2037433,50,160.0,0
C7337848,50,50.0,0
C4920928,50,119.0,0
C5816731,50,81.0,0
C6118818,50,135.0,0
C6023588,49,30.0,0
C2712778,50,180.0,0
C1459525,50,70.0,0
C3047352,51,50.0,0
C7310859,51,110.0,0
C2171590,51,100.0,0
C5518289,50,10.0,0
C3050789,51,100.0,0
C4330620,51,151.0,0
C5419414,51,90.0,0
C2719623,51,130.0,0
C1126378,51,40.0,0
C6531239,51,60.0,0
C1225442,51,38.0,0
C7613760,51,50.0,0
C1025152,51,101.15,0
C5224841,51,100.0,0
C7435055,46,100.0,0
C6336676,51,168.0,0
C5533240,51,80.0,0
C2013614,46,126.05,0
C4728960,46,50.0,0
C2638181,46,140.0,0
C1392261,46,99.0,0
C4224626,46,101.15,0
C8541447,46,90.0,0
C2130867,46,100.0,0
C6634055,46,10.0,0
C6135443,46,95.0,0
C1918680,46,175.0,0
C2070267,46,100.0,0
C3933015,46,100.0,0
C7812485,46,169.0,0
C4066058,47,39.0,0
C5124617,47,30.0,0
C3139422,46,26.74,0
C5724269,46,122.0,0
C6518039,47,30.0,0
C1936333,47,40.0,0
C8628931,47,156.0,0
C5331961,47,50.0,0
C8335884,47,136.0,0
C1212224,47,134.0,0
C3437050,47,50.0,0
C6016047,48,39.0,0
C7179145,47,30.0,0
C3448170,48,121.0,0
C3139429,48,147.0,0
C8917612,48,145.0,0
C4023423,48,100.0,0
C2013868,48,171.0,0
C2238875,48,24.0,0
C8120832,48,150.0,0
C7620177,48,107.0,0
C7132854,48,152.0,0
C6332184,48,1.0,0
C5724072,48,8.0,0
C8351018,48,55.0,0
C6029373,43,9.0,0
C5321686,53,120.54,0
C2542232,53,14.22,0
C2616882,53,40.0,0
C6039558,53,50.0,0
C2426618,52,100.0,0
C4417077,49,17.0,0
C5067822,49,179.0,0
C4180415,49,95.0,0
C3611348,49,30.0,0
C7816173,49,100.0,0
C7115513,49,70.0,0
C4132567,49,166.0,0
C1017834,50,50.0,0
C3329176,50,9.0,0
C3416865,50,9.72,0
C5936084,50,43.0,0
C2726921,50,70.0,0
C8641756,50,16.0,0
C1841160,50,40.0,0
C6720885,50,50.0,0
C7253727,50,159.0,0
C5725453,50,52.0,0
C1510259,50,100.0,0
C6185691,51,142.0,0
C8731939,51,12.0,0
C3642017,51,100.0,0
C6839984,50,100.0,0
C4130028,50,70.0,0
C5734919,51,100.0,0
C2353392,51,97.0,0
C6561939,51,67.0,0
C3841145,51,158.0,0
C4549588,51,150.0,0
C8813181,51,113.24,0
C6941726,51,146.25,0
C2120538,46,136.0,0
C8824366,46,25.0,0
C3114714,46,100.0,0
C5139268,46,100.0,0
C8197141,46,20.0,0
C5416948,46,10.0,0
C5545415,46,100.0,0
C6335770,46,100.0,0
C6046332,46,50.0,0
C4317672,46,98.0,0
C6917072,46,149.0,0
C5732763,46,100.0,0
C6055011,46,31.0,0
C7519467,47,20.0,0
C5916788,46,100.0,0
C1019680,47,100.0,0
C1514037,46,30.0,0
C7729922,46,50.0,0
C7228280,47,171.0,0
C2133157,47,29.0,0
C7530778,47,100.0,0
C6419279,47,22.0,0
C5331418,47,59.0,0
C1626485,47,133.95,0
C3238884,48,45.0,0
C6142185,47,30.0,0
C8137516,48,50.0,0
C6093231,48,108.9,0
C6556467,48,166.0,0
C7825381,48,171.0,0
C5671431,48,131.04,0
C8598251,48,132.0,0
C2621947,48,140.0,0
C6310130,48,162.0,0
C1627626,48,50.0,0
C2813478,48,34.0,0
C6838235,48,30.0,0
C8341625,43,73.0,0
C7832731,53,25.0,0
C4580575,53,55.0,0
C2833041,53,50.0,0
C8616564,53,37.0,0
C3619258,53,30.0,0
C1751935,53,139.6,0
C1437973,52,34.0,0
C7736633,49,30.0,0
C5523785,49,50.0,0
C8523956,49,37.0,0
C9031434,49,89.4,0
C1617317,49,100.0,0
C7823059,49,160.0,0
C1225824,49,100.0,0
C7187475,49,60.0,0
C5038869,49,110.0,0
C6531467,49,50.0,0
C4723255,50,9.0,0
C3465891,49,180.0,0
C2522868,50,50.0,0
C2239941,50,25.0,0
C6330912,50,1.41,0
C5269792,50,35.0,0
C2027218,50,100.0,0
C3842083,50,65.0,0
C6312825,50,66.27,0
C2677548,51,50.0,0
C2339779,51,100.0,0
C4919019,51,150.0,0
C8017136,51,140.0,0
C4490617,51,112.0,0
C9023922,50,108.0,0
C3575067,50,26.0,0
C3384718,50,153.0,0
C2024387,51,168.85,0
C1024240,51,170.0,0
C2437745,51,150.0,0
C5226618,51,60.0,0
C3622240,51,180.0,0
C2241879,51,176.0,0
C3013281,51,25.0,0
C8919513,51,160.0,0
C8171325,51,30.0,0
C7461330,46,55.0,0
C4426639,51,20.0,0
C7835163,46,170.0,0
C8229467,46,30.0,0
C7334017,46,62.0,0
C3537612,46,164.0,0
C4625453,46,154.0,0
C8432424,46,143.0,0
C6639383,46,110.0,0
C3585983,46,26.0,0
C5094777,46,50.0,0
C4417553,46,23.0,0
C2810125,46,147.0,0
C5075544,46,91.0,0
C4329432,46,20.0,0
C4957471,46,50.0,0
C1120625,47,50.0,0
C3125884,47,10.0,0
C1121734,47,130.0,0
C3621326,47,18.0,0
C8023773,47,50.95,0
C8640877,47,10.0,0
C6120735,47,175.0,0
C3729941,47,100.0,0
C7734492,47,70.0,0
C6640714,47,81.03,0
C4633013,47,30.0,0
C3490327,47,50.0,0
C8282546,47,7.0,0
C8633880,48,14.95,0
C4327818,47,50.0,0
C8012426,47,100.0,0
C4923864,48,150.0,0
C8337352,48,180.0,0
C5022977,48,85.0,0
C4839970,47,45.28,0
C7533548,48,148.0,0
C8318762,48,150.0,0
C3222464,48,95.0,0
C1926715,48,95.0,0
C5272758,48,120.0,0
C8938292,48,91.0,0
C5111948,48,17.0,0
C7210022,43,26.0,0
C3810922,53,100.0,0
C9023052,53,50.0,0
C8912223,53,100.0,0
C4435250,53,78.0,0
C7542536,53,19.0,0
C8540719,49,50.0,0
C2910653,49,96.0,0
C6228537,49,96.0,0
C3423149,49,53.0,0
C3614276,49,174.0,0
C7510139,49,100.0,0
C2631930,49,149.0,0
C3315128,49,115.0,0
C5335640,49,20.0,0
C4884119,49,50.0,0
C3373658,50,20.0,0
C4923512,49,56.0,0
C3042928,49,50.0,0
C9090762,50,4.68,0
C2838624,50,30.0,0
C7912711,50,130.0,0
C3778916,50,155.0,0
C1014231,50,120.0,0
C6342268,50,159.0,0
C1242773,50,42.0,0
C6232667,50,100.0,0
C6046481,50,60.0,0
C6037062,50,26.0,0
C4229262,50,165.0,0
C7214558,50,120.0,0
C1422638,50,38.0,0
C3569155,51,149.0,0
C7038057,51,60.0,0
C1941645,50,26.0,0
C7028792,50,142.5,0
C8334675,51,139.0,0
C5842190,50,55.0,0
C5255524,50,25.0,0
C6825885,50,100.0,0
C3130853,51,21.12,0
C4221378,51,148.0,0
C1993186,51,91.66,0
C2721561,51,50.0,0
C6414949,51,110.0,0
C1878060,51,14.55,0
C2518573,51,8.03,0
C6120075,51,69.0,0
C2817068,51,50.0,0
C5721221,51,117.48,0
C5526171,51,100.0,0
C7036588,51,100.0,0
C2128749,51,150.0,0
C8017870,46,141.0,0
C4010414,51,70.0,0
C4328175,46,43.0,0
C4522386,46,30.0,0
C2232622,51,50.0,0
C5934065,46,20.0,0
C3147978,46,97.0,0
C8831846,46,77.55,0
C7570635,46,120.0,0
C1334911,46,10.0,0
C5364091,46,82.0,0
C1943039,46,70.0,0
C4519586,46,105.0,0
C6121469,46,1.0,0
C3229278,46,100.0,0
C5621242,46,36.0,0
C7829555,46,30.0,0
C1837048,46,75.0,0
C5511464,46,10.0,0
C2741129,46,10.89,0
C7616059,47,48.0,0
C4338336,47,95.0,0
C5819851,47,99.0,0
C6327312,47,50.0,0
C8826223,46,8.0,0
C9055084,47,150.0,0
C2315382,47,59.0,0
C8615983,47,23.0,0
C1411435,47,128.66,0
C8928721,47,41.0,0
C9013172,47,67.0,0
C5531063,48,30.0,0
C1073211,47,163.8,0
C5030121,47,115.0,0
C8636530,48,156.0,0
C4227362,48,10.0,0
C5140558,47,100.0,0
C7691339,48,146.0,0
C5618260,48,126.0,0
C7935365,48,60.0,0
C3528411,48,160.0,0
C1229371,48,169.92,0
C6940819,48,80.0,0
C2930957,48,51.0,0
C8741039,48,6.0,0
C6145671,48,25.0,0
C3426070,48,150.0,0
C2923084,43,130.0,0
C2432013,48,147.0,0
C1418074,43,138.0,0
C4112060,48,180.0,0
C5122883,53,147.0,0
C1530911,53,100.0,0
C1413986,53,50.0,0
C6613883,53,100.0,0
C3427575,53,1.0,0
C2217128,52,100.0,0
C2432261,53,8.0,0
C4629453,53,111.73,0
C1225118,49,62.0,0
C6125558,49,25.0,0
C3523461,49,175.0,0
C2957389,49,13.61,0
C7321074,49,156.51,0
C4811360,49,38.0,0
C4739878,49,15.0,0
C8818849,49,50.0,0
C5518769,49,55.0,0
C2229263,49,20.0,0
C1927375,49,30.0,0
C8157556,49,40.0,0
C8766760,49,155.0,0
C7124150,50,100.0,0
C2279644,49,100.0,0
C5720116,49,10.0,0
C6210848,50,159.0,0
C6519035,50,100.0,0
C8920332,50,100.0,0
C8119857,50,49.0,0
C1530983,50,120.0,0
C4252885,50,76.0,0
C6941615,50,60.0,0
C6631038,50,123.0,0
C6229665,50,155.0,0
C4129848,51,20.0,0
C6511687,51,50.0,0
C2841349,51,31.0,0
C5030925,51,100.0,0
C3142568,51,59.0,0
C7631227,51,60.0,0
C4895513,51,1.0,0
C6121449,51,81.0,0
C6341956,51,95.0,0
C2634440,51,100.0,0
C7411432,51,42.0,0
C7927616,51,50.0,0
C6639830,51,150.0,0
C6641166,51,175.0,0
C7420491,46,148.0,0
C7741441,46,80.0,0
C8035023,51,32.05,0
C8973047,46,100.0,0
C6429951,46,175.0,0
C2327932,46,10.0,0
C7658044,46,30.0,0
C2127436,46,55.0,0
C3829860,46,47.0,0
C6633091,46,100.0,0
C6210911,46,147.0,0
C6015636,46,100.0,0
C1413433,46,1.0,0
C2741580,47,111.0,0
C1219091,47,96.0,0
C3126231,46,4.0,0
C3623874,47,50.0,0
C2129075,47,100.0,0
C2657940,47,111.0,0
C4741570,47,60.0,0
C5818157,47,125.0,0
C3818765,47,100.0,0
C5414455,47,110.0,0
C6428287,47,155.0,0
C4230138,47,55.0,0
C8134087,47,138.0,0
C4930676,47,30.0,0
C4837782,48,82.0,0
C3418682,47,20.0,0
C6553232,47,20.0,0
C5717861,48,147.0,0
C2484739,47,112.0,0
C4425236,48,100.0,0
C5510472,48,47.0,0
C7323667,48,180.0,0
C3255272,48,50.0,0
C6633860,48,8.0,0
C1435375,48,23.57,0
C5313914,48,159.0,0
C1914944,48,19.0,0
C3729134,48,48.63,0
C2742087,48,150.0,0
C1960281,48,10.0,0
C9038123,53,50.0,0
C3630731,52,160.0,0
C5210642,53,49.0,0
C8014274,53,104.0,0
C1499425,53,92.0,0
C5212584,53,50.0,0
C3711370,53,100.0,0
C3076458,52,170.0,0
C5884848,52,135.0,0
C4512967,53,90.0,0
C3926971,52,150.0,0
C1514290,52,166.0,0
C8333312,49,100.0,0
C4842047,49,50.0,0
C3436625,49,1.0,0
C6217668,49,41.05,0
C3070143,49,50.0,0
C8270124,49,47.0,0
C8415988,49,16.0,0
C6496118,49,100.0,0
C1214761,49,100.0,0
C4927233,49,50.0,0
C5532474,50,49.0,0
C4630329,50,90.0,0
C1916931,50,180.0,0
C3411345,50,89.99,0
C6029285,50,10.0,0
C2138828,50,90.0,0
C5138034,50,111.0,0
C1435743,50,30.0,0
C3610540,50,40.0,0
C5113421,50,120.0,0
C1037043,50,1.0,0
C2337559,50,118.0,0
C5920856,50,147.0,0
C8219488,50,100.0,0
C4129023,51,80.0,0
C6319369,50,59.0,0
C1330728,50,30.0,0
C1125277,50,110.0,0
C8016934,50,139.78,0
C4511992,51,100.0,0
C4346737,50,30.0,0
C7418061,50,52.0,0
C3313149,50,1.0,0
C5656934,50,30.0,0
C4712539,51,180.0,0
C2092216,50,30.0,0
C5220545,51,100.0,0
C1137336,51,35.0,0
C7037159,51,50.0,0
C4032345,51,60.78,0
C8364533,51,100.0,0
C4524864,51,175.0,0
C8612257,51,129.0,0
C1721584,51,78.0,0
C4715254,46,167.0,0
C7416867,51,37.0,0
C1236829,46,150.0,0
C7627049,46,50.0,0
C2429885,46,30.0,0
C1136778,46,158.0,0
C4941716,46,156.0,0
C2130669,46,71.0,0
C4213485,46,50.0,0
C7298838,46,135.0,0
C2887240,46,55.0,0
C2627748,46,92.67,0
C6328775,46,60.0,0
C3712456,46,100.0,0
C1438589,46,9.0,0
C2910336,46,115.0,0
C1737139,46,30.0,0
C2639140,46,129.0,0
C8683260,46,82.0,0
C8227779,47,126.0,0
C7123922,46,59.0,0
C1413987,47,135.0,0
C2426928,47,30.0,0
C3687356,47,15.0,0
C8229857,47,100.0,0
C2375731,47,100.0,0
C3942940,47,148.4,0
C3735878,47,70.0,0
C2323256,48,50.0,0
C3022738,48,130.0,0
C1758532,47,50.0,0
C1128192,47,80.0,0
C4558563,47,100.0,0
C6127783,48,110.0,0
C2016767,47,140.0,0
C1920648,48,17.0,0
C1136847,48,171.0,0
C8340582,48,50.0,0
C5624037,48,150.0,0
C3599161,48,10.0,0
C1921578,48,123.47,0
C4827875,48,37.0,0
C7223460,53,180.0,0
C8912337,53,100.0,0
C7516523,53,50.0,0
C1988578,53,30.0,0
C3316877,53,69.0,0
C4512447,53,120.0,0
C5820079,53,29.0,0
C7242465,49,100.0,0
C2517184,49,50.0,0
C8811673,49,74.0,0
C6669740,49,150.0,0
C1340882,49,71.2,0
C1316527,49,55.31,0
C8316429,49,60.0,0
C4431743,50,23.0,0
C6323722,50,20.0,0
C3514340,50,30.0,0
C6135562,50,50.0,0
C6714158,50,149.0,0
C6833078,50,10.0,0
C8957340,49,27.22,0
C4341022,50,175.0,0
C4637948,50,40.0,0
C7285962,50,63.0,0
C7730621,50,168.0,0
C2628035,51,120.0,0
C7219787,50,76.0,0
C5411852,50,102.0,0
C7626440,51,100.0,0
C6342560,51,90.0,0
C5510390,51,14.0,0
C3136675,51,20.0,0
C4168489,51,110.0,0
C5330156,51,31.0,0
C2880419,51,130.0,0
C1718677,51,130.0,0
C1511520,51,65.0,0
C3628635,51,10.0,0
C8424523,51,10.0,0
C3335141,51,39.0,0
C3321015,51,26.0,0
C4133978,51,1.0,0
C7439332,51,37.0,0
C8038829,51,140.0,0
C5435161,46,11.0,0
C6138763,46,6.24,0
C3191549,51,5.0,0
C9011529,51,100.0,0
C6136339,51,150.0,0
C6029232,51,60.0,0
C2510854,46,100.0,0
C6718471,46,160.0,0
C4540540,46,100.0,0
C6524118,46,140.42,0
C5716430,46,124.0,0
C1833053,46,50.0,0
C6526443,46,61.18,0
C5426430,46,112.89,0
C6323917,46,100.0,0
C2334358,46,11.0,0
C3641660,46,22.0,0
C4629341,46,30.0,0
C2212754,46,20.0,0
C2560126,46,100.0,0
C8825311,46,31.0,0
C5940036,46,34.0,0
C2330438,46,103.0,0
C1023947,47,27.0,0
C4226014,47,44.0,0
C7723738,47,122.28,0
C4122161,47,100.0,0
C4932211,47,50.0,0
C6710066,47,25.0,0
C8339585,47,99.0,0
C1917076,47,154.0,0
C2477242,47,130.0,0
C8376775,47,100.0,0
C4411311,47,120.0,0
C7511122,47,20.0,0
C8314374,47,130.0,0
C1640127,48,54.0,0
C3527742,48,66.61,0
C2610031,47,29.0,0
C4520892,47,36.0,0
C4524327,48,165.36,0
C7330324,47,120.0,0
C4985616,47,30.0,0
C8427764,48,98.0,0
C2935234,48,50.0,0
C7033585,48,50.0,0
C3922324,47,140.94,0
C3534218,47,150.0,0
C7147068,48,95.0,0
C8137641,48,74.0,0
C2016269,48,147.0,0
C6710214,48,116.67,0
C6236529,48,150.0,0
C3515570,48,29.0,0
C8677281,48,75.61,0
C6984937,48,102.0,0
C2728968,48,147.0,0
C6492313,48,140.0,0
C6618786,48,100.0,0
C1533379,48,55.0,0
C3041043,43,50.0,0
C3037415,52,112.0,0
C6029613,53,38.0,0
C1242074,53,121.0,0
C8730217,52,89.7,0
C7023169,53,68.0,0
C4848149,53,50.0,0
C8558836,53,154.0,0
C7861819,53,70.0,0
C8819816,53,99.0,0
C1934360,49,40.0,0
C5499359,53,160.0,0
C3449179,49,29.0,0
C1833153,52,174.0,0
C6472267,53,100.0,0
C6951412,49,20.0,0
C3711566,49,117.0,0
C7438181,49,120.0,0
C1272585,49,118.0,0
C2241071,49,50.0,0
C4930933,50,52.0,0
C7330547,49,70.0,0
C1720916,50,50.0,0
C2322158,50,57.0,0
C4837252,50,150.0,0
C3593069,50,100.0,0
C2986385,50,16.0,0
C1318255,50,20.0,0
C6522025,50,170.0,0
C7920718,50,50.0,0
C3653152,50,150.0,0
C6126366,50,174.0,0
C1340167,50,50.0,0
C4340191,50,50.0,0
C6233955,50,25.0,0
C5128564,51,25.0,0
C4827964,51,90.0,0
C7433491,51,100.0,0
C3425783,51,60.0,0
C7641375,51,50.0,0
C6959133,50,71.23,0
C6171034,50,92.0,0
C4398835,51,20.0,0
C5739673,51,50.0,0
C5526154,51,160.0,0
C5731079,51,140.0,0
C1034548,51,90.0,0
C6140222,51,150.0,0
C6539445,51,114.0,0
C5323283,51,1.0,0
C6028461,51,50.0,0
C5716926,51,139.2,0
C6315816,51,120.0,0
C6128568,51,50.0,0
C2042678,51,145.0,0
C3012953,51,178.0,0
C5315233,46,30.0,0
C1914078,46,106.8,0
C5426364,51,44.0,0
C2725534,46,49.0,0
C7911618,46,166.0,0
C8059271,46,50.0,0
C8211792,46,50.0,0
C2023840,46,100.0,0
C7436479,46,50.0,0
C8874072,46,75.0,0
C4322068,47,53.0,0
C4410716,46,29.0,0
C4332366,47,60.0,0
C9053957,47,26.0,0
C7414753,47,100.0,0
C7442574,47,100.86,0
C2639128,47,161.47,0
C7824318,47,51.79,0
C6414811,48,145.2,0
C2359689,48,117.0,0
C2230846,48,135.0,0
C1823430,48,50.0,0
C1031082,48,144.0,0
C4833948,48,22.0,0
C7917567,48,171.0,0
C4440878,47,15.0,0
C5240740,48,60.0,0
C5815620,48,50.0,0
C2514872,48,120.0,0
C2139759,48,88.0,0
C1214526,48,179.0,0
C7319376,48,100.0,0
C2928746,48,154.0,0
C7114782,52,20.0,0
C6718030,53,100.0,0
C3349320,53,155.0,0
C5630541,53,76.0,0
C8622354,53,113.42,0
C7025674,49,86.0,0
C4927878,49,109.0,0
C5727188,49,143.95,0
C2636353,49,100.0,0
C3227370,49,98.6,0
C4277033,49,180.0,0
C7631134,49,50.0,0
C3012439,49,130.0,0
C1816187,49,88.0,0
C7936290,49,20.0,0
C3723055,49,100.0,0
C6436449,49,60.0,0
C6530813,49,133.0,0
C3034632,50,9.0,0
C7537963,50,53.0,0
C5791619,50,147.0,0
C1110842,50,50.0,0
C2778761,50,116.89,0
C8520544,50,125.0,0
C5541478,50,115.0,0
C5469382,50,50.0,0
C4928451,50,50.0,0
C2429324,50,30.0,0
C8276146,50,49.0,0
C6834990,50,19.0,0
C2118242,50,10.0,0
C4940543,50,30.0,0
C8678935,50,10.0,0
C2519649,50,149.0,0
C4038965,50,90.0,0
