CustomerID,Recency,Monetary,Cluster
C7523137,77,385.7,2
C2429021,77,1585.0,2
C5312331,78,400.0,2
C4235055,78,495.0,2
C1036836,77,630.0,2
C8435780,77,550.0,2
C7434520,78,995.0,2
C6153121,77,527.0,2
C4927689,78,532.0,2
C1719550,78,929.0,2
C6019035,77,500.0,2
C3424173,78,2260.91,2
C2514114,78,359.0,2
C6530217,78,449.0,2
C1021343,82,467.0,2
C2121516,80,1017.45,2
C3324446,80,2797.87,2
C1448122,80,500.0,2
C1035611,80,1000.0,2
C2134984,80,1847.0,2
C8836420,80,2036.0,2
C1122079,80,373.0,2
C3834357,80,500.0,2
C4124590,80,1000.0,2
C6533484,80,1026.0,2
C1633460,80,350.0,2
C5420559,80,1142.0,2
C5185711,80,717.1,2
C7517754,80,521.0,2
C4325491,80,1600.0,2
C5718182,80,1700.0,2
C5328963,80,2391.0,2
C1527122,80,2000.0,2
C2615312,80,740.0,2
C5528461,80,353.0,2
C1077581,80,704.0,2
C5216066,80,800.0,2
C6032853,80,674.0,2
C5228470,80,944.0,2
C8016851,80,2504.0,2
C2224462,80,1468.65,2
C7123458,81,2000.0,2
C8424381,80,461.37,2
C3517441,81,500.0,2
C8132349,81,1680.0,2
C5029665,81,377.0,2
C4314019,81,361.0,2
C3242625,81,1674.94,2
C4636917,81,498.0,2
C6334750,81,740.0,2
C6634590,81,638.0,2
C1141919,81,848.0,2
C5029815,81,2097.74,2
C1627538,81,1000.0,2
C3125968,81,2700.0,2
C2735274,81,700.0,2
C2120860,81,576.03,2
C8416940,81,1422.87,2
C2742328,81,806.0,2
C7534834,81,2185.0,2
C6661532,81,528.28,2
C2738928,81,410.0,2
C7417086,81,1827.0,2
C2820043,81,740.0,2
C4328247,81,387.0,2
C5331435,81,341.0,2
C6779915,81,1950.0,2
C5037286,81,1691.0,2
C4420835,81,500.0,2
C4729071,81,897.0,2
C7631381,82,535.0,2
C1328235,82,595.0,2
C7074175,82,599.0,2
C3683640,82,700.0,2
C3139480,82,2000.0,2
C8615274,82,445.0,2
C4320771,82,565.0,2
C6142669,82,600.0,2
C7246123,82,1000.0,2
C1041863,82,1400.0,2
C4535939,82,571.0,2
C8254033,82,2300.0,2
C3439723,82,339.0,2
C9048138,82,660.0,2
C8111631,82,1599.0,2
C5220732,82,1028.3,2
C2934875,82,500.0,2
C5196481,82,1070.0,2
C6525751,82,553.0,2
C1142028,82,500.0,2
C3636190,82,398.0,2
C6920029,82,2100.0,2
C7321386,82,603.0,2
C1415077,77,1000.0,2
C2075726,77,1400.0,2
C4712522,77,428.0,2
C7020836,82,850.0,2
C4632829,77,500.0,2
C2539349,77,1000.0,2
C4317586,77,569.94,2
C6719945,77,1670.0,2
C5124185,77,475.6,2
C2580837,77,355.0,2
C5119854,77,360.0,2
C5064163,77,1400.0,2
C2935271,77,1800.0,2
C6928655,77,2099.5,2
C4063835,77,1100.0,2
C5036327,77,974.0,2
C7130688,77,582.0,2
C2378173,77,1780.0,2
C8942071,77,925.0,2
C4623964,77,1699.0,2
C6724148,77,650.0,2
C2610946,77,2730.0,2
C1242869,77,2826.0,2
C5317826,77,815.0,2
C5631958,77,1490.0,2
C9038153,77,1050.0,2
C1321260,77,700.0,2
C2218978,77,347.0,2
C6533244,78,1355.0,2
C7729118,77,500.0,2
C3322784,77,1949.0,2
C1738932,77,2000.0,2
C6624434,78,455.0,2
C3630172,77,484.0,2
C9024913,77,851.0,2
C2686515,77,500.0,2
C4488622,78,775.0,2
C6327276,77,600.0,2
C6836833,77,833.0,2
C4211834,77,2775.0,2
C7514562,78,1010.0,2
C2913049,78,1512.75,2
C4350728,77,1000.0,2
C4549651,77,1960.0,2
C1421312,78,2044.0,2
C7013189,78,877.0,2
C7930461,78,2862.0,2
C5115321,78,491.0,2
C6122939,78,401.0,2
C4426789,78,1627.0,2
C6624630,78,460.0,2
C2440683,76,440.0,2
C4311189,80,500.0,2
C5738026,80,2770.0,2
C7542964,80,911.0,2
C5521549,80,732.0,2
C5341882,80,1000.0,2
C4424011,80,1181.0,2
C7126718,80,2500.0,2
C5927186,80,447.0,2
C1775071,80,1425.0,2
C3532715,80,598.0,2
C8437332,80,1500.0,2
C6042070,80,508.0,2
C2431643,80,2208.0,2
C7747629,80,861.0,2
C8983281,80,745.0,2
C6593614,80,700.0,2
C5439615,80,574.0,2
C7516334,80,1200.0,2
C3016260,80,500.0,2
C3818346,80,724.0,2
C8333375,80,2750.0,2
C5934415,80,1110.0,2
C6115240,81,800.0,2
C7534331,81,754.0,2
C7324768,80,2200.0,2
C3115372,81,2000.0,2
C5530732,81,500.0,2
C7098323,81,1188.0,2
C6141987,81,1512.07,2
C2921171,81,454.1,2
C8829287,81,481.0,2
C5468171,81,999.0,2
C3934389,81,1208.0,2
C3885543,81,1200.0,2
C6636311,81,378.0,2
C8125927,81,1000.0,2
C5939968,81,2588.0,2
C6822275,81,1054.0,2
C6833038,81,339.0,2
C2919712,81,934.0,2
C6719281,81,1814.0,2
C4057375,81,432.0,2
C6627530,81,606.9,2
C5224467,81,521.0,2
C4624827,81,2031.78,2
C5133222,81,487.0,2
C2122939,81,339.0,2
C8640535,81,700.0,2
C4510630,81,808.0,2
C5926492,81,580.0,2
C1020260,81,2117.0,2
C5338391,82,400.0,2
C6338627,82,1500.0,2
C2426588,81,410.0,2
C3138457,81,568.0,2
C4990587,81,1275.0,2
C1851886,82,533.0,2
C2126651,82,1724.0,2
C2911286,82,500.0,2
C8140074,82,1500.0,2
C2052078,82,1660.0,2
C1721425,82,523.0,2
C5114390,82,400.0,2
C7434073,82,750.0,2
C2930056,82,1850.0,2
C8820864,82,1577.0,2
C3110263,82,1967.58,2
C1530846,82,500.0,2
C7151629,82,799.0,2
C7840063,82,2305.0,2
C8828787,82,1000.0,2
C4419446,82,671.0,2
C2696511,82,592.27,2
C5426437,82,700.0,2
C5018468,82,1000.0,2
C6627689,82,1801.53,2
C2440127,77,2539.97,2
C7617370,82,606.9,2
C6112216,77,855.0,2
C1494278,77,1702.0,2
C7415719,77,2577.77,2
C3316227,77,850.0,2
C2055791,77,374.69,2
C6883629,77,600.0,2
C1741870,77,2628.0,2
C6235221,77,448.0,2
C4228143,77,1008.0,2
C1925857,77,500.0,2
C2352425,77,460.0,2
C3926825,77,735.9,2
C1295590,77,598.0,2
C2935849,77,504.0,2
C8663250,77,340.0,2
C5621082,77,1650.0,2
C2981631,77,688.0,2
C6455649,77,2263.0,2
C4433983,77,499.0,2
C7841161,77,830.0,2
C1735229,77,1388.16,2
C3826686,77,401.0,2
C6224853,77,550.0,2
C3739912,77,500.0,2
C2127066,77,760.0,2
C4339364,77,708.0,2
C8527285,77,2370.81,2
C4127756,77,800.0,2
C4436115,77,1000.0,2
C3512025,77,1665.77,2
C3722492,77,622.0,2
C5537521,77,750.0,2
C8618478,77,960.0,2
C2518190,77,500.0,2
C5535825,77,606.9,2
C5722271,77,715.29,2
C2286052,77,2049.0,2
C2239611,78,500.0,2
C1530527,77,600.0,2
C4211354,78,600.0,2
C4021259,78,2027.0,2
C2540448,78,500.0,2
C5820160,78,500.0,2
C9040520,78,348.0,2
C5232732,77,2813.62,2
C1011359,74,955.0,2
C7448928,80,1500.0,2
C5079691,80,690.0,2
C8432553,80,1020.0,2
C2765112,80,410.0,2
C8029662,80,430.0,2
C4130584,80,500.0,2
C1913757,80,1800.0,2
C2430455,80,1000.0,2
C8520627,80,468.0,2
C5146461,80,1008.63,2
C8014460,80,1732.0,2
C1431337,80,631.8,2
C5555248,80,527.5,2
C4361121,80,811.0,2
C6590188,80,1709.0,2
C2533244,80,2250.0,2
C6514712,80,1034.0,2
C1316072,81,400.0,2
C9064192,81,1600.0,2
C2130650,81,518.53,2
C2634433,81,976.0,2
C4427752,81,380.0,2
C7317591,81,2704.11,2
C2144125,81,1372.0,2
C6110366,81,349.0,2
C4927780,81,1323.0,2
C7417418,81,725.0,2
C8614328,81,1750.0,2
C6231034,81,1032.0,2
C4615719,81,441.0,2
C8130531,81,492.0,2
C6331986,81,500.0,2
C1639771,81,406.0,2
C9025541,81,825.0,2
C6212881,81,2090.0,2
C7225342,81,920.0,2
C2521489,81,500.0,2
C1932351,81,606.9,2
C4310659,81,390.0,2
C3730439,81,875.0,2
C4833424,81,449.0,2
C7811385,81,781.0,2
C8229829,81,706.0,2
C1699515,81,1951.0,2
C1098135,81,1170.0,2
C5932558,82,1650.0,2
C6914265,81,398.0,2
C2917482,81,535.0,2
C4136887,81,500.0,2
C6411526,81,1008.63,2
C7919711,82,908.0,2
C7736565,82,1196.0,2
C3363646,82,2000.0,2
C3230155,82,1250.0,2
C7216857,82,2000.0,2
C5432175,82,500.0,2
C6069520,82,1000.0,2
C8816868,82,2104.0,2
C2917586,82,1032.54,2
C5614518,82,1320.0,2
C1534764,82,1730.94,2
C1979865,82,1320.0,2
C6917774,82,898.0,2
C6693418,82,606.9,2
C4114435,82,461.0,2
C3010874,82,1006.0,2
C3739851,82,1512.75,2
C6410259,82,936.0,2
C4941438,82,1492.0,2
C1330835,82,671.0,2
C3956513,82,1225.0,2
C1737512,82,402.0,2
C5737175,82,685.0,2
C7835675,77,1100.0,2
C4213154,77,420.0,2
C3068822,77,1010.0,2
C4726461,77,2450.0,2
C5513952,82,1537.0,2
C8029329,82,1179.0,2
C7942538,82,1076.0,2
C3841184,77,2245.4,2
C8028962,77,2108.0,2
C9027769,77,867.0,2
C4424617,77,840.0,2
C3269416,77,1367.0,2
C2911924,77,500.0,2
C3840891,77,1940.0,2
C3041519,77,354.0,2
C8128487,77,1888.0,2
C3991068,77,1936.0,2
C1911153,77,875.0,2
C6831365,77,2700.0,2
C7097629,77,851.0,2
C5940171,77,376.0,2
C4427960,77,1600.0,2
C2252186,77,1593.0,2
C1961575,77,928.0,2
C8640557,77,380.0,2
C1275376,77,599.0,2
C6115440,77,1799.0,2
C6415512,77,1836.5,2
C3548583,77,670.0,2
C2126823,77,417.92,2
C8533018,77,530.09,2
C3128370,77,1980.0,2
C7723631,77,2000.0,2
C7176736,77,2639.0,2
C5937528,77,750.0,2
C1737416,77,800.0,2
C4635758,77,440.0,2
C4728727,77,1586.0,2
C1810078,77,718.0,2
C4197835,78,998.0,2
C5893671,77,2518.0,2
C4356889,77,1473.0,2
C4530822,78,1500.0,2
C5423431,77,2175.42,2
C8734750,77,480.0,2
C5223981,77,2625.0,2
C4231687,78,600.0,2
C5010521,77,1128.0,2
C6839044,78,1256.0,2
C8920734,77,395.0,2
C4541145,78,1675.0,2
C3819865,78,799.01,2
C5540625,78,475.0,2
C3952558,78,1500.0,2
C2931011,80,1000.0,2
C2630146,80,500.0,2
C3941189,80,1793.0,2
C5631739,80,995.43,2
C6422761,80,1512.75,2
C4018929,80,1000.0,2
C2539817,80,802.0,2
C8517252,80,990.0,2
C6446088,80,1584.0,2
C8237850,80,500.0,2
C3727115,80,360.0,2
C2439535,80,640.0,2
C3423621,80,2209.78,2
C7728780,80,346.0,2
C3328586,80,1390.0,2
C2031346,80,490.0,2
C5135990,80,1004.0,2
C3520162,80,435.0,2
C7230879,80,1971.0,2
C1229674,80,1796.0,2
C3315052,80,890.0,2
C1213362,80,1500.0,2
C8641830,80,680.0,2
C8127249,80,1972.0,2
C4241870,80,1716.38,2
C1616461,80,407.0,2
C1742247,80,2163.4,2
C1635650,80,620.0,2
C1622981,80,568.0,2
C6325953,80,640.0,2
C2921273,80,2583.05,2
C1939567,81,1000.0,2
C4014858,81,542.9,2
C3742075,81,506.0,2
C3738744,81,1600.0,2
C6415367,81,2000.0,2
C2337311,81,1000.0,2
C1217668,81,735.0,2
C8745044,81,1250.0,2
C3427426,81,422.0,2
C2717117,81,475.0,2
C3727971,81,500.0,2
C8350588,81,500.0,2
C5613879,81,705.0,2
C2611124,81,2849.64,2
C2631090,81,340.0,2
C8664738,81,2317.55,2
C5576181,81,2771.0,2
C7918469,81,1050.0,2
C7835952,81,1115.0,2
C1120355,81,2000.0,2
C1741528,81,365.0,2
C6838212,81,750.0,2
C5412789,81,1500.0,2
C7040565,81,1544.0,2
C1637714,81,1801.0,2
C8024556,82,1500.0,2
C6037213,81,524.25,2
C6338480,81,465.0,2
C5539881,81,1571.0,2
C7248588,81,558.0,2
C3737957,82,645.0,2
C8928076,82,999.0,2
C4310277,81,800.0,2
C8181958,81,649.89,2
C7278372,81,344.0,2
C3316120,81,1236.0,2
C7023936,82,1000.0,2
C7623444,82,500.0,2
C4246489,82,500.0,2
C3216457,82,1000.0,2
C1714723,82,2832.0,2
C7419948,82,2460.0,2
C6131060,82,677.0,2
C5038255,82,2000.0,2
C7432232,82,2075.9,2
C2530354,82,379.0,2
C2313545,82,2490.0,2
C5325470,82,1060.0,2
C4798854,82,844.0,2
C2521873,82,604.0,2
C5526775,82,1308.0,2
C8037682,82,901.81,2
C7839962,82,2199.0,2
C3424919,82,1706.0,2
C4419511,82,1801.0,2
C8417065,82,2051.5,2
C1115350,82,360.0,2
C4223024,82,1594.0,2
C3510971,82,1000.0,2
C1940363,82,655.0,2
C4719233,77,1248.0,2
C5430952,77,374.0,2
C5834114,77,1172.0,2
C1590911,82,711.0,2
C6319836,77,350.0,2
C6426143,77,409.0,2
C6430049,77,388.76,2
C5627330,77,1200.0,2
C1283146,77,500.0,2
C6338915,77,1542.0,2
C5732542,77,1324.78,2
C8736242,77,500.0,2
C5544891,77,734.5,2
C2824683,77,780.0,2
C2828626,77,420.0,2
C5111571,77,471.15,2
C5133553,77,810.0,2
C8669854,77,1500.0,2
C2511339,77,1500.0,2
C8612812,77,583.32,2
C3632235,77,1700.0,2
C4356471,77,2280.0,2
C3014126,77,550.0,2
C2638929,77,1797.07,2
C4335974,77,2473.0,2
C1521691,77,400.0,2
C7821225,77,2210.5,2
C4827116,77,958.55,2
C9066077,77,2466.0,2
C8886535,77,2313.0,2
C2425229,77,1980.0,2
C4812134,77,610.0,2
C3625826,77,800.0,2
C2842317,77,1583.0,2
C7148138,78,356.0,2
C2510654,77,650.0,2
C3790724,77,390.0,2
C8624646,77,2029.34,2
C4729033,77,2299.0,2
C6662683,77,1120.0,2
C7332691,77,350.0,2
C7216588,77,730.0,2
C5136881,78,1322.0,2
C8341947,77,623.0,2
C2157956,78,433.14,2
C7817458,77,1431.0,2
C2921776,78,361.0,2
C6923615,78,765.0,2
C2217711,78,862.38,2
C8315514,78,2748.0,2
C3075977,78,560.0,2
C6377912,78,1450.0,2
C1042488,70,1706.0,2
C2833539,80,600.0,2
C7039663,80,1041.0,2
C1617361,80,795.0,2
C5979649,80,447.0,2
C8813637,80,375.0,2
C6917658,80,430.0,2
C8716284,80,769.0,2
C3724820,80,604.12,2
C8075885,80,800.0,2
C6634425,80,1035.0,2
C8620866,80,1285.0,2
C8631592,80,1363.86,2
C3576681,80,2467.0,2
C3841746,80,514.33,2
C7034416,80,1258.0,2
C4135774,80,1829.0,2
C7532530,80,360.0,2
C5614669,80,750.0,2
C3065139,80,1107.5,2
C5239220,80,2057.8,2
C5124556,80,667.2,2
C4026419,80,1122.0,2
C6621753,80,2371.0,2
C1126955,80,689.0,2
C5520791,80,1560.0,2
C4336190,80,2384.0,2
C4431935,80,1963.0,2
C7479154,80,422.0,2
C1224875,81,600.0,2
C1540281,81,2358.0,2
C3021040,81,850.0,2
C7062189,81,700.0,2
C8190487,81,1846.6,2
C4132763,81,400.0,2
C2020436,81,1695.0,2
C1376372,81,457.61,2
C7665781,81,558.22,2
C7835113,81,1100.0,2
C2025740,81,825.0,2
C8570339,81,503.0,2
C1632850,82,517.0,2
C8032884,82,517.0,2
C7525649,81,1889.0,2
C6813279,81,1325.0,2
C8223434,81,500.0,2
C3079842,82,2339.0,2
C8328454,82,1500.0,2
C5763485,82,581.9,2
C9060737,82,600.11,2
C9021644,82,460.0,2
C3233748,82,909.0,2
C4914514,82,2246.45,2
C4910528,82,934.3,2
C2730424,82,637.52,2
C8220942,82,960.0,2
C5243053,82,470.0,2
C3928618,82,1500.0,2
C4520938,82,901.0,2
C2119762,82,1576.5,2
C2990988,82,1712.0,2
C1929992,82,890.0,2
C1210658,82,500.0,2
C3118065,82,1835.59,2
C2125113,82,400.0,2
C4410573,82,1999.0,2
C2925172,82,824.0,2
C5332628,77,900.0,2
C8225321,82,1279.0,2
C8934968,82,900.0,2
C7220341,82,1488.1,2
C1526141,77,500.0,2
C8152118,77,350.0,2
C1164630,77,469.7,2
C7347779,77,2523.0,2
C2131591,77,587.04,2
C5244331,77,705.0,2
C3216740,77,787.0,2
C3145756,77,1249.6,2
C8411439,77,1598.0,2
C1827236,77,600.0,2
C1132512,77,987.0,2
C3422379,77,507.0,2
C5629690,77,350.0,2
C1138316,77,373.0,2
C2326129,77,1215.0,2
C7733224,77,651.0,2
C3941931,77,1315.0,2
C2620071,77,399.0,2
C4312717,77,1721.0,2
C8023081,77,1280.0,2
C4228054,77,2200.0,2
C6919161,78,500.0,2
C3895064,78,1278.0,2
C2028821,77,500.0,2
C1337370,77,1332.0,2
C8427374,77,1422.65,2
C5233628,78,1050.0,2
C1817621,77,1010.0,2
C3112435,78,712.0,2
C6333438,78,726.91,2
C5725085,77,1114.0,2
C2737480,78,1100.0,2
C7938866,78,2250.0,2
C5637141,78,588.0,2
C7232512,78,700.0,2
C1268950,74,500.0,2
C5340792,80,785.0,2
C2381933,80,1999.0,2
C4973135,80,500.0,2
C5822216,80,900.0,2
C3067556,80,823.0,2
C1932191,80,1950.0,2
C2532988,80,510.0,2
C1210639,80,500.0,2
C5926170,80,930.0,2
C1563585,80,1647.0,2
C6730619,80,548.0,2
C3035519,80,489.0,2
C6356929,80,1090.0,2
C3029650,80,1512.94,2
C3023351,80,485.0,2
C4615377,80,489.0,2
C5331061,80,1093.0,2
C5021777,80,606.9,2
C2036578,80,1710.52,2
C4610690,80,1270.0,2
C1738089,80,399.0,2
C2940457,80,708.0,2
C1945050,80,2490.0,2
C3620832,80,2000.0,2
C7818011,80,1000.0,2
C7440648,81,2486.18,2
C1624661,81,500.0,2
C1021621,81,1700.0,2
C1912932,81,500.0,2
C4048434,81,500.0,2
C4627122,81,499.0,2
C7219714,81,2598.0,2
C6934590,81,1000.0,2
C2020184,81,400.4,2
C5613388,81,819.0,2
C7237137,81,636.39,2
C2717321,81,2702.0,2
C3719982,81,1697.0,2
C2866715,81,431.04,2
C2519839,81,346.0,2
C8517957,81,2612.0,2
C4412130,81,1790.0,2
C1122783,81,1000.0,2
C4612820,81,450.0,2
C3013726,81,500.0,2
C2823814,81,360.0,2
C5937037,81,1040.0,2
C2827221,81,1990.0,2
C5938041,82,500.0,2
C8536368,81,1700.0,2
C3224675,82,370.0,2
C3134983,82,599.0,2
C3710324,81,904.0,2
C8052633,81,900.0,2
C1012432,81,745.0,2
C6536153,82,2500.0,2
C6941941,82,500.0,2
C1816731,82,500.0,2
C4046412,82,568.0,2
C1517892,82,1000.0,2
C3830133,82,1160.0,2
C3121991,82,2186.0,2
C1917730,82,640.0,2
C8710636,82,955.0,2
C2024517,82,532.0,2
C5860880,82,566.0,2
C3317271,82,855.0,2
C4818113,82,500.0,2
C4789824,82,2750.0,2
C6521940,82,1201.0,2
C7937432,82,2293.0,2
C2882444,82,683.0,2
C2520120,82,1292.0,2
C2890648,82,549.0,2
C4138342,77,660.0,2
C8911957,82,1130.0,2
C6912643,77,500.0,2
C8718491,82,1000.0,2
C8959266,82,2123.0,2
C1428857,82,505.0,2
C4661958,77,1726.0,2
C3842760,77,1000.0,2
C5818820,77,464.0,2
C6750287,77,390.0,2
C6224183,77,1116.9,2
C3520760,77,670.0,2
C5911569,77,2500.0,2
C1522174,77,400.0,2
C3837186,77,2000.0,2
C7341581,77,337.4,2
C2622528,77,793.0,2
C5931290,77,2166.0,2
C7838613,77,972.0,2
C6115275,77,2020.0,2
C3879143,77,497.0,2
C2118082,77,1000.0,2
C6635037,77,354.67,2
C7335359,77,489.0,2
C4262992,77,350.0,2
C3817455,77,491.8,2
C3391785,77,681.98,2
C5687240,77,550.0,2
C2638173,77,553.46,2
C1047152,77,690.0,2
C2381072,77,2000.0,2
C7677736,77,2549.0,2
C2071577,77,354.0,2
C9036356,77,402.0,2
C9013789,77,639.0,2
C1729850,77,987.3,2
C6413122,77,1809.0,2
C6736560,77,714.0,2
C5135413,77,1226.0,2
C6914828,77,350.0,2
C5852339,77,1008.63,2
C6656782,77,1130.0,2
C6231650,77,2450.0,2
C8825551,77,1759.0,2
C8738756,77,1265.0,2
C6526070,77,1379.0,2
C6032058,78,2060.0,2
C8574520,77,1400.0,2
C6620365,78,735.0,2
C5059982,78,1260.0,2
C6181931,78,2400.0,2
C2326345,78,900.0,2
C3536524,78,397.93,2
C5322413,78,417.0,2
C7170520,78,1851.0,2
C6014546,78,487.0,2
C2885530,68,1512.75,2
C8233830,80,550.0,2
C2129635,80,393.0,2
C1024286,80,897.0,2
C8011960,80,1412.18,2
C6622815,80,1900.0,2
C4969876,80,1215.0,2
C5275965,80,2529.0,2
C5178075,80,1380.0,2
C7133980,80,824.0,2
C6733544,80,1059.13,2
C5732083,80,1145.0,2
C3913064,80,700.0,2
C6832654,80,839.37,2
C8038326,80,599.0,2
C8713583,80,1830.0,2
C4333974,80,1539.23,2
C1865486,80,1695.0,2
C7326866,80,1150.0,2
C2041946,80,551.06,2
C5116253,80,781.0,2
C2329958,80,1239.0,2
C2331076,80,500.0,2
C6563413,80,480.0,2
C7416324,80,1360.0,2
C7516178,80,1470.0,2
C6114985,80,750.0,2
C2930315,80,754.0,2
C2927681,81,1042.0,2
C1723028,81,1000.0,2
C2640435,80,510.0,2
C8733881,81,1420.0,2
C6831266,81,450.0,2
C4430489,81,700.0,2
C1535620,81,350.0,2
C1021185,81,701.82,2
C4494391,81,1920.0,2
C3524982,81,2610.0,2
C3415492,81,999.0,2
C6523052,81,804.0,2
C4053276,81,1000.0,2
C3930381,81,1050.0,2
C4994859,81,533.0,2
C8161127,81,1126.0,2
C7934054,81,800.0,2
C6841953,81,1733.0,2
C7031325,81,407.0,2
C7414768,81,2000.0,2
C6326759,81,1147.0,2
C6015253,81,350.0,2
C8735686,81,2328.0,2
C1842525,81,1697.16,2
C5732891,81,410.0,2
C6238545,81,1490.0,2
C1916514,81,1329.0,2
C8841461,81,1305.0,2
C8533333,81,606.9,2
C5510185,81,2700.0,2
C4626720,81,470.0,2
C3249211,81,810.0,2
C6635182,81,348.0,2
C1394725,81,1873.0,2
C8126490,81,704.0,2
C5318436,82,724.0,2
C8853844,82,1000.0,2
C7524815,82,698.0,2
C7454446,82,536.0,2
C2968431,82,2000.0,2
C8736992,82,368.0,2
C4029556,82,500.0,2
C7915774,82,1062.0,2
C1618767,82,355.0,2
C4426753,82,400.0,2
C5619764,77,350.0,2
C4020254,82,2800.0,2
C4010642,82,2046.0,2
C4635453,82,614.3,2
C7799920,82,893.14,2
C3338527,82,899.0,2
C6412151,77,519.75,2
C4412146,77,900.0,2
C8832124,77,1097.0,2
C8627863,77,390.0,2
C1633042,77,444.0,2
C4279378,82,720.65,2
C1916241,77,498.68,2
C7694168,77,1212.0,2
C4230078,77,1113.0,2
C7628329,82,500.0,2
C7523613,77,1000.0,2
C4538944,77,420.0,2
C3415626,77,637.13,2
C2117238,77,2000.0,2
C5036275,77,499.0,2
C1112778,77,1008.63,2
C8738752,77,2099.5,2
C6330620,77,1371.0,2
C7214236,77,1349.0,2
C2316043,77,435.91,2
C3521575,77,628.0,2
C4125314,77,500.0,2
C1717149,77,2407.0,2
C4938668,77,365.0,2
C3526583,77,1654.88,2
C8137445,78,1000.0,2
C4890921,77,704.0,2
C8269139,77,1000.0,2
C3318613,77,2236.0,2
C8123943,77,525.0,2
C2518383,77,500.0,2
C4919651,77,854.0,2
C8738775,77,1653.0,2
C1110424,78,706.0,2
C8736634,78,978.0,2
C3831337,77,2484.0,2
C5031327,78,530.0,2
C5090715,78,353.0,2
C5313753,77,1845.0,2
C8329889,78,1199.52,2
C3133957,77,1237.0,2
C3125232,77,530.0,2
C8913711,78,641.0,2
C2319065,77,1038.5,2
C4259476,77,500.0,2
C8839013,78,900.0,2
C6837488,78,785.0,2
C4838851,78,1250.0,2
C8520931,79,2297.0,2
C8136135,60,1265.2,2
C6418590,62,623.0,2
C4734725,80,1647.39,2
C4139774,80,800.0,2
C1138758,80,500.0,2
C5231250,80,2000.0,2
